date,total_price,quantity,invoice_count,customer_count,day_of_week,is_weekend,month,year,week,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2011-05-04,27544.15,17385,65,55,2,0,5,2011,18,35229.41,25942.44,28670.47,17362.36,12949.58,14692.582329557763,18246.70103333333,14948.163941213466
2011-05-05,29174.29,17479,89,76,3,0,5,2011,18,27544.15,22501.55,32615.63,18512.89,13178.395714285714,14939.056301925331,18056.3647,14785.955644189908
2011-05-06,36126.35,19947,82,64,4,0,5,2011,18,29174.29,0.0,0.0,25295.64,14131.644285714287,15820.0245861828,18024.015366666667,14759.634341495434
2011-05-07,0.0,0,0,0,5,1,5,2011,18,36126.35,0.0,0.0,0.0,19292.551428571427,16326.1448752417,18649.4817,15123.717224911918
2011-05-08,18867.4,10702,63,58,6,1,5,2011,18,0.0,6973.66,0.0,9913.98,19292.551428571427,16326.1448752417,18032.385366666666,15502.433771243066
2011-05-09,27899.71,13357,71,59,0,0,5,2011,19,18867.4,0.0,0.0,22353.27,20991.657142857144,15424.412387696451,17818.1107,15442.890457410174
2011-05-10,47819.98,19802,96,63,1,0,5,2011,19,27899.71,35229.41,31047.43,25570.3,24977.329999999998,12405.290489941515,18748.101033333332,15170.53657545923
2011-05-11,33687.25,18913,80,56,2,0,5,2011,19,47819.98,27544.15,25942.44,24484.420000000002,26775.98285714286,14817.685620183423,20011.634366666665,15967.042756577282
2011-05-12,61903.09,37829,86,68,3,0,5,2011,19,33687.25,29174.29,22501.55,36104.07,27653.568571428572,15050.843159054171,20389.433699999998,16157.313293157424
2011-05-13,30749.95,15246,73,52,4,0,5,2011,19,61903.09,36126.35,0.0,28334.121,32329.11142857143,19903.347692246345,21600.526700000002,17833.757517774517
2011-05-14,0.0,0,0,0,5,1,5,2011,19,30749.95,0.0,0.0,0.0,31561.054285714286,19836.01456852734,21809.3777,17905.239892692713
2011-05-15,9924.28,4898,31,29,6,1,5,2011,19,0.0,18867.4,6973.66,12725.5,31561.054285714286,19836.01456852734,20605.908699999996,18123.324133245904
2011-05-16,39651.28,16019,68,52,0,0,5,2011,20,9924.28,27899.71,0.0,56026.18,30283.465714285714,21041.230787186112,19992.247333333336,18164.256270227736
2011-05-17,55151.99,26810,82,56,1,0,5,2011,20,39651.28,47819.98,35229.41,24338.7,31962.26142857143,21286.715442860474,21313.95666666667,18101.863225457553
2011-05-18,34483.44,19059,73,62,2,0,5,2011,20,55151.99,33687.25,27544.15,28670.47,33009.69142857143,22350.846485698206,22728.173000000003,19040.69760348242
2011-05-19,35599.35,18144,99,82,3,0,5,2011,20,34483.44,61903.09,29174.29,32615.63,33123.432857142856,22356.894243199138,22010.081666666665,18125.858998688298
2011-05-20,26718.17,15414,71,58,4,0,5,2011,20,35599.35,30749.95,36126.35,0.0,29365.755714285715,18610.054894589342,22385.436666666665,18291.58010367141
2011-05-21,0.0,0,0,0,5,1,5,2011,20,26718.17,0.0,0.0,0.0,28789.787142857145,18622.4613339409,22320.36,18271.910855418206
2011-05-22,24231.09,12749,61,57,6,1,5,2011,20,0.0,9924.28,18867.4,0.0,28789.787142857145,18622.461333940904,21233.172333333336,18605.49199455335
2011-05-23,34685.6,18223,68,55,0,0,5,2011,21,24231.09,39651.28,27899.71,0.0,30833.617142857143,16913.55506295441,22040.875333333333,18172.86155643865
2011-05-24,37660.04,15937,68,53,1,0,5,2011,21,34685.6,55151.99,47819.98,31047.43,30124.234285714287,16582.993771778023,23197.061999999998,17822.225436260684
2011-05-25,24408.12,13169,65,52,2,0,5,2011,21,37660.04,34483.44,33687.25,25942.44,27625.384285714284,13144.480128054845,24452.396666666667,17454.49053866162
2011-05-26,33497.03,16264,64,50,3,0,5,2011,21,24408.12,35599.35,61903.09,22501.55,26186.052857142855,12815.877415637888,25266.000666666667,16833.19961858762
2011-05-27,28442.03,16220,64,49,4,0,5,2011,21,33497.03,26718.17,30749.95,0.0,25885.721428571425,12580.998334198855,25347.654,16868.115784359175
2011-05-28,0.0,0,0,0,5,1,5,2011,21,28442.03,0.0,0.0,0.0,26131.987142857146,12616.829565998632,25430.97366666667,16877.32584304778
2011-05-29,7394.3,4124,24,20,6,1,5,2011,21,0.0,24231.09,9924.28,6973.66,26131.987142857146,12616.829565998632,24680.922000000002,17500.49780010767
2011-05-30,0.0,0,0,0,0,0,5,2011,22,7394.3,34685.6,39651.28,0.0,23726.73142857143,14503.430938591084,24927.398666666664,17190.225913020833
2011-05-31,22714.06,11763,54,48,1,0,5,2011,22,0.0,37660.04,55151.99,35229.41,18771.645714285718,15984.825704446344,24927.398666666664,17190.225913020833
2011-06-01,20595.69,10990,42,35,2,0,6,2011,22,22714.06,24408.12,34483.44,27544.15,16636.505714285715,13904.120185395712,25452.078666666665,16860.39595819916
2011-06-02,32826.14,14597,52,33,3,0,6,2011,22,20595.69,33497.03,35599.35,29174.29,16091.87285714286,13620.74475287813,26138.601666666666,16194.456684301884
2011-06-03,16913.25,7690,44,37,4,0,6,2011,22,32826.14,28442.03,26718.17,36126.35,15996.03142857143,13479.490768838941,26058.49266666667,16153.829738018825
2011-06-04,0.0,0,0,0,5,1,6,2011,22,16913.25,0.0,0.0,0.0,14349.062857142859,12363.46027254063,25704.129333333334,16236.50774144483
2011-06-05,25639.54,13501,67,62,6,1,6,2011,22,0.0,7394.3,24231.09,18867.4,14349.062857142859,12363.46027254063,24731.653,16882.341589372445
2011-06-06,17789.07,9462,57,54,0,0,6,2011,23,25639.54,0.0,34685.6,27899.71,16955.52571428572,12574.322425739761,24382.092666666667,16746.291030379743
2011-06-07,37957.72,18768,78,68,1,0,6,2011,23,17789.07,22714.06,37660.04,47819.98,19496.821428571428,10138.040271465074,24975.061666666665,16157.781058159977
2011-06-08,43264.33,21284,99,71,2,0,6,2011,23,37957.72,20595.69,24408.12,33687.25,21674.487142857146,12341.91854056696,25611.405666666666,16284.370175909093
2011-06-09,46389.1,28306,85,76,3,0,6,2011,23,43264.33,32826.14,33497.03,61903.09,24912.864285714288,14750.624988210791,26123.559666666668,16597.42501627997
2011-06-10,62234.44,10669,50,41,4,0,6,2011,23,46389.1,16913.25,28442.03,30749.95,26850.430000000004,16722.316759857174,26075.863666666668,16534.864128226935
2011-06-11,0.0,0,0,0,5,1,6,2011,23,62234.44,0.0,0.0,0.0,33324.885714285716,20565.609832338923,27027.43666666667,17763.770691025948
2011-06-12,12517.06,9491,39,38,6,1,6,2011,23,0.0,25639.54,7394.3,9924.28,33324.885714285716,20565.609832338923,24964.000333333333,17157.920638052416
2011-06-13,22457.21,11302,59,49,0,0,6,2011,24,12517.06,17789.07,0.0,39651.28,31450.24571428572,21935.386148704914,24356.237333333334,17268.469185414542
2011-06-14,40474.01,14624,57,42,1,0,6,2011,24,22457.21,37957.72,22714.06,55151.99,32117.12285714286,21517.825504113807,25104.810999999998,16651.985429892302
2011-06-15,49097.99,30465,59,42,2,0,6,2011,24,40474.01,43264.33,20595.69,34483.44,32476.59285714286,21652.256785840837,26123.13533333333,16625.721832384424
2011-06-16,34584.68,20293,83,74,3,0,6,2011,24,49097.99,46389.1,32826.14,35599.35,33309.97285714286,22240.935450449408,26438.025666666665,16976.538311444445
2011-06-17,21076.17,11757,52,35,4,0,6,2011,24,34584.68,62234.44,16913.25,26718.17,31623.627142857145,21519.798003508087,25752.448666666667,16173.262836483422
2011-06-18,0.0,0,0,0,5,1,6,2011,24,21076.17,0.0,0.0,0.0,25743.87428571429,16886.07300631979,25305.539666666667,16108.793952413873
2011-06-19,22442.18,15081,60,57,6,1,6,2011,24,0.0,12517.06,25639.54,24231.09,25743.87428571429,16886.07300631979,24118.89466666667,16627.21911702397
2011-06-20,37514.98,16607,74,49,0,0,6,2011,25,22442.18,22457.21,17789.07,34685.6,27161.748571428576,15982.89067526838,23976.361666666668,16622.495892856146
2011-06-21,24784.37,14195,55,45,1,0,6,2011,25,37514.98,40474.01,37957.72,37660.04,29312.858571428576,16255.166174913365,25226.860999999997,16161.287858013242
2011-06-22,21825.99,15840,60,55,2,0,6,2011,25,24784.37,49097.99,43264.33,24408.12,27071.48142857143,15524.990989254957,25245.303666666667,16160.428005278018
2011-06-23,25242.82,14728,72,64,3,0,6,2011,25,21825.99,34584.68,46389.1,33497.03,23175.481428571427,12126.063250829358,24816.65,16071.696859333448
2011-06-24,19521.96,9985,51,40,4,0,6,2011,25,25242.82,21076.17,62234.44,28442.03,21840.93,11134.670657431527,24402.74266666667,15888.37477199987
2011-06-25,0.0,0,0,0,5,1,6,2011,25,19521.96,0.0,0.0,0.0,21618.9,11167.908090102042,24239.870666666666,15913.342185468073
2011-06-26,7082.49,3786,26,24,6,1,6,2011,25,0.0,22442.18,12517.06,7394.3,21618.9,11167.908090102042,23123.303,16408.86425310583
2011-06-27,17015.76,9910,45,31,0,0,6,2011,26,7082.49,37514.98,22457.21,0.0,19424.658571428572,12418.12911469548,22411.318333333333,16632.006033302136
2011-06-28,35607.32,21852,55,41,1,0,6,2011,26,17015.76,24784.37,40474.01,22714.06,16496.198571428573,9519.904598547588,22978.51033333333,16123.744295834962
2011-06-29,22088.32,12071,42,36,2,0,6,2011,26,35607.32,21825.99,49097.99,20595.69,18042.33428571429,11715.935931399667,23918.944333333337,16005.780757480314
2011-06-30,44797.31,21959,70,55,3,0,6,2011,26,22088.32,25242.82,34584.68,32826.14,18079.81,11730.466368420022,24655.221666666668,15362.670464384144
2011-07-01,13675.06,7662,49,35,4,0,7,2011,26,44797.31,19521.96,21076.17,16913.25,20873.308571428573,15457.003274857241,25391.33,15789.583667700539
2011-07-02,0.0,0,0,0,5,1,7,2011,26,13675.06,0.0,0.0,0.0,20038.037142857145,15698.29392244341,25160.642333333333,15912.144500237686
2011-07-03,6032.39,3117,25,24,6,1,7,2011,26,0.0,7082.49,22442.18,25639.54,20038.037142857145,15698.29392244341,24066.43766666667,16485.179852039397
2011-07-04,44652.83,15712,52,32,0,0,7,2011,27,6032.39,17015.76,37514.98,17789.07,19888.022857142856,15847.045006196697,23703.742333333335,16765.30266721132
2011-07-05,40758.43,22095,73,58,1,0,7,2011,27,44652.83,35607.32,24784.37,37957.72,23836.175714285717,18269.753759467087,25192.17,16569.311264968088
2011-07-06,26387.54,19176,70,61,2,0,7,2011,27,40758.43,22088.32,21825.99,43264.33,24572.048571428575,18915.230657116346,25696.132999999998,16811.54072753778
2011-07-07,32445.71,19157,76,67,3,0,7,2011,27,26387.54,44797.31,25242.82,46389.1,25186.222857142857,18890.925228839118,25982.74866666667,16745.252636059737
2011-07-08,27082.1,12720,65,42,4,0,7,2011,27,32445.71,13675.06,19521.96,62234.44,23421.708571428575,17260.32626193513,25799.015,16639.233112376827
2011-07-09,0.0,0,0,0,5,1,7,2011,27,27082.1,0.0,0.0,0.0,25337.0,16734.37626689245,25259.607333333333,16312.612571803134
2011-07-10,5993.87,4255,24,20,6,1,7,2011,27,0.0,6032.39,7082.49,12517.06,25337.0,16734.37626689245,23713.304,16438.809442730617
2011-07-11,22605.02,15150,52,43,0,0,7,2011,28,5993.87,44652.83,17015.76,22457.21,25331.497142857144,16741.78700749685,21838.618333333332,15041.856833543274
2011-07-12,26262.55,13958,53,41,1,0,7,2011,28,22605.02,40758.43,35607.32,40474.01,22181.81,14412.960971380351,22592.119,14465.291963618694
2011-07-13,22641.94,16300,59,50,2,0,7,2011,28,26262.55,26387.54,22088.32,49097.99,20110.97,12165.139017969883,23050.302000000003,14352.415123230858
2011-07-14,33602.13,17581,71,61,3,0,7,2011,28,22641.94,32445.71,44797.31,34584.68,19575.884285714284,11923.016292614962,23056.45966666667,14352.19151848348
2011-07-15,14836.43,7330,42,34,4,0,7,2011,28,33602.13,27082.1,13675.06,21076.17,19741.087142857144,12137.146947265808,22827.397,14117.539411620368
2011-07-16,0.0,0,0,0,5,1,7,2011,28,14836.43,0.0,0.0,0.0,17991.705714285716,11779.960811755494,21685.345000000005,13280.041631144883
2011-07-17,17194.56,11044,51,45,6,1,7,2011,28,0.0,5993.87,6032.39,22442.18,17991.705714285716,11779.960811755494,20532.52233333333,13618.4674403935
2011-07-18,38831.61,15109,65,45,0,0,7,2011,29,17194.56,22605.02,44652.83,37514.98,19591.804285714286,10578.043547475836,20403.13533333333,13631.557222763617
2011-07-19,50182.83,29177,67,57,1,0,7,2011,29,38831.61,26262.55,40758.43,24784.37,21909.888571428575,12876.633122615849,21697.52233333333,13470.041897822204
2011-07-20,33308.24,17737,58,47,2,0,7,2011,29,50182.83,22641.94,26387.54,21825.99,25327.071428571428,16800.395174937035,22622.21066666667,14440.156670696471
2011-07-21,32818.54,19979,76,59,3,0,7,2011,29,33308.24,33602.13,32445.71,25242.82,26850.828571428574,16998.80357735158,22481.986,14310.392138216426
2011-07-22,20124.86,10278,43,34,4,0,7,2011,29,32818.54,14836.43,27082.1,19521.96,26738.887142857147,16949.44311228515,22749.791666666668,14429.643998278712
2011-07-23,0.0,0,0,0,5,1,7,2011,29,20124.86,0.0,0.0,0.0,27494.377142857145,16440.71796854658,22693.087333333333,14436.740183782935
2011-07-24,27099.46,17670,58,53,6,1,7,2011,29,0.0,17194.56,5993.87,7082.49,27494.377142857145,16440.71796854658,21851.659999999996,15007.354087150125
2011-07-25,26887.15,16100,59,49,0,0,7,2011,30,27099.46,38831.61,22605.02,17015.76,28909.36285714286,15821.070751267873,22104.243333333336,15030.540835885715
2011-07-26,21644.261,13715,53,44,1,0,7,2011,30,26887.15,50182.83,26262.55,35607.32,27203.01142857143,15204.684521504578,23000.481666666667,14457.761195856929
2011-07-27,25602.93,13974,48,39,2,0,7,2011,30,21644.261,33308.24,22641.94,22088.32,23126.073,11354.677776799872,23485.874033333334,14145.996885197424
2011-07-28,56269.74,30272,80,68,3,0,7,2011,30,25602.93,32818.54,33602.13,44797.31,22025.314428571433,10547.89753334966,23772.113033333335,14097.357511999184
2011-07-29,18790.4,11613,64,57,4,0,7,2011,30,56269.74,20124.86,14836.43,13675.06,25375.48585714286,16558.835901716844,24460.860366666668,15160.203828647542
2011-07-30,0.0,0,0,0,5,1,7,2011,30,18790.4,0.0,0.0,0.0,25184.848714285716,16636.857499402286,24350.929699999997,15189.928893720553
2011-07-31,33490.61,20878,42,37,6,1,7,2011,30,0.0,27099.46,17194.56,6032.39,25184.848714285712,16636.857499402286,22857.686033333328,15312.046490999322
2011-08-01,21388.92,11721,40,35,0,0,8,2011,31,33490.61,26887.15,38831.61,44652.83,26097.870142857144,16932.192425422352,23518.20436666667,15329.658184647753
2011-08-02,26580.6,15721,44,39,1,0,8,2011,31,21388.92,21644.261,50182.83,40758.43,25312.408714285713,17016.792897771054,24231.168366666665,14681.835560109701
2011-08-03,28113.14,16521,64,59,2,0,8,2011,31,26580.6,25602.93,33308.24,26387.54,26017.600000000002,16941.563197213134,24916.108699999997,14277.281886780107
2011-08-04,65502.21,41148,82,76,3,0,8,2011,31,28113.14,56269.74,32818.54,32445.71,26376.201428571432,16957.88190970836,24364.7857,13800.233249043586
2011-08-05,21538.58,12818,55,47,4,0,8,2011,31,65502.21,18790.4,20124.86,27082.1,27695.125714285714,19792.51762110946,25189.57836666667,15454.13047166928
2011-08-06,0.0,0,0,0,5,1,8,2011,31,21538.58,0.0,0.0,0.0,28087.72285714286,19612.88908754029,25027.946366666663,15466.521397813513
2011-08-07,7578.91,5186,30,28,6,1,8,2011,31,0.0,33490.61,27099.46,5993.87,28087.72285714286,19612.88908754029,23946.4227,16053.218947900385
2011-08-08,23377.65,13348,40,38,0,0,8,2011,32,7578.91,21388.92,26887.15,22605.02,24386.05142857143,20830.650997732824,23296.31636666667,16314.636089871647
2011-08-09,27679.44,16261,42,38,1,0,8,2011,32,23377.65,26580.6,21644.261,26262.55,24670.155714285716,20796.494880391787,24075.571366666663,15710.66437702338
2011-08-10,28792.34,14423,49,42,2,0,8,2011,32,27679.44,28113.14,25602.93,22641.94,24827.13285714286,20817.455406624274,24798.4237,15344.6483536247
2011-08-11,72433.79,39254,69,58,3,0,8,2011,32,28792.34,65502.21,56269.74,33602.13,24924.161428571435,20836.89764407474,25004.667699999998,15355.727910064039
2011-08-12,32231.35,11978,51,40,4,0,8,2011,32,72433.79,21538.58,18790.4,14836.43,25914.387142857147,23125.673946760056,26543.709033333333,17631.31318801876
2011-08-13,0.0,0,0,0,5,1,8,2011,32,32231.35,0.0,0.0,0.0,27441.925714285717,23141.605698855365,26863.356033333333,17645.05710734652
2011-08-14,5718.57,3180,25,21,6,1,8,2011,32,0.0,7578.91,33490.61,17194.56,27441.925714285717,23141.605698855365,25743.285033333334,18258.38042896226
2011-08-15,17243.97,10181,48,46,0,0,8,2011,33,5718.57,23377.65,21388.92,38831.61,27176.16285714286,23416.781257884064,25439.35636666667,18520.20682761181
2011-08-16,19239.66,11197,53,44,1,0,8,2011,33,17243.97,27679.44,26580.6,50182.83,26299.92285714286,23695.7065243894,26014.15536666667,17962.638865947236
2011-08-17,53499.96,25703,54,45,2,0,8,2011,33,19239.66,28792.34,28113.14,33308.24,25094.24,23828.161182867912,26082.325366666664,17931.867766631687
2011-08-18,54106.93,34089,69,64,3,0,8,2011,33,53499.96,72433.79,65502.21,32818.54,28623.9,26181.058927016933,26571.270366666668,18482.99776050806
2011-08-19,17349.59,10672,56,54,4,0,8,2011,33,54106.93,32231.35,21538.58,20124.86,26005.777142857143,21582.336390139128,26702.073699999997,18668.809039824377
2011-08-20,0.0,0,0,0,5,1,8,2011,33,17349.59,0.0,0.0,0.0,23879.81142857143,21599.83476505891,26170.1187,18701.416812003365
2011-08-21,14576.86,8169,39,36,6,1,8,2011,33,0.0,5718.57,7578.91,27099.46,23879.81142857143,21599.83476505891,25076.16736666667,19250.90096764029
2011-08-22,29651.46,15556,65,57,0,0,8,2011,34,14576.86,17243.97,23377.65,26887.15,25145.28142857143,20594.584587848512,24891.234033333334,19326.605259034914
2011-08-23,25993.68,15181,64,56,1,0,8,2011,34,29651.46,19239.66,27679.44,21644.261,26917.78,20333.486956260924,25879.616033333336,18759.633575323704
2011-08-24,49035.36,29501,76,59,2,0,8,2011,34,25993.68,53499.96,28792.34,25602.93,27882.640000000003,20066.920961045147,25842.7567,18758.24043059093
2011-08-25,23827.46,13340,74,68,3,0,8,2011,34,49035.36,54106.93,72433.79,56269.74,27244.840000000004,19167.815293163516,26581.030366666666,19230.660314450008
2011-08-26,25626.44,17150,47,41,4,0,8,2011,34,23827.46,17349.59,32231.35,18790.4,22919.20142857143,15075.141913200934,26653.803666666667,19215.459084623053
2011-08-27,0.0,0,0,0,5,1,8,2011,34,25626.44,0.0,0.0,0.0,24101.608571428573,14888.929807499513,26654.587333333333,19215.415228196474
2011-08-28,10805.03,6774,37,36,6,1,8,2011,34,0.0,14576.86,5718.57,33490.61,24101.608571428573,14888.929807499513,24778.929333333333,18969.66749369539
2011-08-29,0.0,0,0,0,0,0,8,2011,35,10805.03,29651.46,17243.97,21388.92,23562.77571428572,15352.12887136271,24512.750333333333,19112.085092603193
2011-08-30,31866.31,10244,41,23,1,0,8,2011,35,0.0,25993.68,19239.66,26580.6,19326.852857142858,17352.512743915708,24512.750333333333,19112.085092603193
2011-08-31,25380.17,12454,47,39,2,0,8,2011,35,31866.31,49035.36,53499.96,28113.14,20165.8,17863.010040732213,24458.607,19088.0600264079
2011-09-01,37370.15,27857,76,69,3,0,9,2011,35,25380.17,23827.46,54106.93,65502.21,16786.487142857142,13091.489847033848,24591.648666666664,19079.8343890681
2011-09-02,42322.02,18484,74,58,4,0,9,2011,35,37370.15,25626.44,17349.59,21538.58,18721.157142857144,15145.042534710505,24951.300333333333,19219.795845908146
2011-09-03,0.0,0,0,0,5,1,9,2011,35,42322.02,0.0,0.0,0.0,21106.24,17539.153033929542,25424.929666666667,19473.79401577098
2011-09-04,17119.59,10963,50,45,6,1,9,2011,35,0.0,10805.03,14576.86,7578.91,21106.24,17539.15303392954,23241.522666666664,18471.647998375258
2011-09-05,37157.14,22893,68,57,0,0,9,2011,36,17119.59,0.0,29651.46,23377.65,22008.320000000003,17077.34145663584,23094.222999999998,18503.288378384197
2011-09-06,28349.91,15090,64,54,1,0,9,2011,36,37157.14,31866.31,25993.68,27679.44,27316.48285714286,14706.563132966297,24332.79433333333,18144.23008290295
2011-09-07,34413.53,16390,52,42,2,0,9,2011,36,28349.91,25380.17,49035.36,28792.34,26814.140000000003,14584.801457398487,25025.161,17877.208475800366
2011-09-08,27195.8,17466,76,63,3,0,9,2011,36,34413.53,37370.15,23827.46,72433.79,28104.620000000003,14834.282868346989,25393.023666666668,17955.510531991098
2011-09-09,30075.62,17405,62,52,4,0,9,2011,36,27195.8,42322.02,25626.44,32231.35,26651.14142857143,14262.55819279442,25376.90233333333,17953.603904284155
2011-09-10,0.0,0,0,0,5,1,9,2011,36,30075.62,0.0,0.0,0.0,24901.655714285716,12683.645070531902,25419.678333333333,17963.54809154166
2011-09-11,35511.67,21146,75,68,6,1,9,2011,36,0.0,17119.59,10805.03,5718.57,24901.655714285716,12683.645070531902,23005.218666666664,16208.690333383738
2011-09-12,29738.33,16939,68,62,0,0,9,2011,37,35511.67,37157.14,0.0,17243.97,27529.09571428572,12707.85113842206,23114.56266666667,16283.965849290942
2011-09-13,55117.05,36548,67,61,1,0,9,2011,37,29738.33,28349.91,31866.31,19239.66,26469.265714285717,12064.104368587066,24105.840333333334,15723.879395066433
2011-09-14,23592.98,14191,68,58,2,0,9,2011,37,55117.05,34413.53,25380.17,53499.96,30293.14285714286,16268.887239261021,25752.45633333333,16307.639632184297
2011-09-15,78218.95,29309,83,70,3,0,9,2011,37,23592.98,27195.8,37370.15,54106.93,28747.350000000002,16326.095753055382,25964.09,16234.445643186944
2011-09-16,27724.22,15052,50,44,4,0,9,2011,37,78218.95,30075.62,42322.02,17349.59,36036.37142857143,24739.885073439214,27930.066333333332,18765.853143045395
2011-09-17,0.0,0,0,0,5,1,9,2011,37,27724.22,0.0,0.0,0.0,35700.45714285714,24850.02654461607,27070.875,18134.20914637924
2011-09-18,15745.73,8994,27,25,6,1,9,2011,37,0.0,35511.67,17119.59,14576.86,35700.45714285714,24850.02654461607,25267.310666666668,18042.990208008607
2011-09-19,49269.88,29267,71,63,0,0,9,2011,38,15745.73,29738.33,37157.14,29651.46,32876.75142857143,25972.69467679176,25213.848666666665,18069.616168676635
2011-09-20,109612.03,43726,70,53,1,0,9,2011,38,49269.88,55117.05,28349.91,25993.68,35666.97285714286,26620.39581034293,26856.178,17937.493900771893
2011-09-21,48560.68,22330,75,65,2,0,9,2011,38,109612.03,23592.98,34413.53,49035.36,43451.97000000001,38551.2549514565,30024.017,23287.965078606732
2011-09-22,59354.79,33211,112,94,3,0,9,2011,38,48560.68,78218.95,27195.8,23827.46,47018.78428571429,37549.65564643651,30654.324333333334,23532.150175065704
2011-09-23,40601.75,21886,64,56,4,0,9,2011,38,59354.79,27724.22,30075.62,25626.44,44323.904285714285,35561.56606009491,31766.36133333333,24086.05047653969
2011-09-24,0.0,0,0,0,5,1,9,2011,38,40601.75,0.0,0.0,0.0,46163.55142857142,34886.39822516478,31485.240999999998,23926.23139762013
2011-09-25,31372.661,19504,75,74,6,1,9,2011,38,0.0,15745.73,35511.67,10805.03,46163.55142857142,34886.39822516478,30690.992333333335,24575.86830158629
2011-09-26,29335.171,15323,66,62,0,0,9,2011,39,31372.661,49269.88,29738.33,0.0,48395.97014285715,33068.125167969476,30882.53303333333,24557.420486218834
2011-09-27,36322.95,21259,80,67,1,0,9,2011,39,29335.171,109612.03,55117.05,31866.31,45548.15457142857,33829.9309871471,31860.372066666663,23859.443684171092
2011-09-28,43749.06,25559,85,72,2,0,9,2011,39,36322.95,48560.68,23592.98,25380.17,35078.28600000001,18620.699112846996,32710.9694,23535.593171567376
2011-09-29,46401.45,27473,105,93,3,0,9,2011,39,43749.06,59354.79,78218.95,37370.15,34390.911714285714,18122.189909216715,34169.2714,22782.201776294656
2011-09-30,44357.06,22555,74,60,4,0,9,2011,39,46401.45,40601.75,27724.22,42322.02,32540.434571428574,15639.536192447713,34653.776066666665,22885.858481355303
2011-10-01,0.0,0,0,0,5,1,10,2011,39,44357.06,0.0,0.0,0.0,33076.90742857143,16021.879634239607,35286.33906666667,22882.95774948153
2011-10-02,11634.53,8385,35,32,6,1,10,2011,39,0.0,31372.661,15745.73,17119.59,33076.90742857143,16021.879634239607,34040.6674,23765.735567786018
2011-10-03,66376.82,25985,68,48,0,0,10,2011,40,11634.53,29335.171,49269.88,37157.14,30257.174428571427,17988.04508854589,33017.751066666664,24055.65306190834
2011-10-04,48810.65,25398,81,65,1,0,10,2011,40,66376.82,36322.95,109612.03,28349.91,35548.83857142857,22543.237480905747,35230.31173333333,23966.46488706179
2011-10-05,75593.63,46286,96,82,2,0,10,2011,40,48810.65,43749.06,48560.68,34413.53,37332.79571428571,23101.891008361807,36286.6804,23838.75549230678
2011-10-06,62891.19,35433,122,98,3,0,10,2011,40,75593.63,46401.45,59354.79,27195.8,41882.020000000004,27325.321317464255,37567.896733333335,24896.568637267734
2011-10-07,53790.7,30968,88,74,4,0,10,2011,40,62891.19,44357.06,40601.75,30075.62,44237.69714285714,28466.80693828733,38719.27273333333,25251.74126399435
2011-10-08,0.0,0,0,0,5,1,10,2011,40,53790.7,0.0,0.0,0.0,45585.36,28695.7802746664,39365.1784,25385.276308501154
2011-10-09,12524.4,7556,39,35,6,1,10,2011,40,0.0,11634.53,31372.661,35511.67,45585.36,28695.7802746664,38458.65173333333,26303.811921475048
2011-10-10,48239.18,26185,100,83,0,0,10,2011,41,12524.4,66376.82,29335.171,29738.33,45712.48428571429,28521.75172208096,37873.611066666665,26689.056998680622
2011-10-11,52572.94,28489,82,69,1,0,10,2011,41,48239.18,48810.65,36322.95,55117.05,43121.392857142855,27121.071343629785,39481.58373333334,25765.74474258812
2011-10-12,32159.28,17686,88,73,2,0,10,2011,41,52572.94,75593.63,43749.06,23592.98,43658.86285714286,27289.36619365176,40050.292733333335,25863.204429910063
2011-10-13,37446.18,18771,77,67,3,0,10,2011,41,32159.28,62891.19,46401.45,78218.95,37453.955714285716,23491.707715584696,40130.99106666667,25833.679632997508
2011-10-14,36347.64,18160,74,61,4,0,10,2011,41,37446.18,53790.7,44357.06,27724.22,33818.95428571429,20702.723303236253,39541.96206666667,25681.207869364174
2011-10-15,0.0,0,0,0,5,1,10,2011,41,36347.64,0.0,0.0,0.0,31327.088571428572,18866.5240325357,39967.1174,25513.093084920118
2011-10-16,22010.96,8770,35,32,6,1,10,2011,41,0.0,12524.4,11634.53,15745.73,31327.088571428572,18866.5240325357,37359.81906666667,25465.898280717076
2011-10-17,52062.2,31404,89,76,0,0,10,2011,42,22010.96,48239.18,66376.82,49269.88,32682.31142857143,17588.192656434236,37169.377066666675,25561.62394515017
2011-10-18,45332.16,29320,84,73,1,0,10,2011,42,52062.2,52572.94,48810.65,109612.03,33228.45714285714,18200.472158814726,38904.78373333334,24704.03180630658
2011-10-19,42573.36,19259,85,71,2,0,10,2011,42,45332.16,32159.28,75593.63,48560.68,32194.059999999998,17089.684434976152,39890.99806666667,24335.427043031767
2011-10-20,61122.9,40919,89,76,3,0,10,2011,42,42573.36,37446.18,62891.19,59354.79,33681.78571428572,17533.678301853688,39667.78073333333,24277.074563520942
2011-10-21,63226.64,24792,64,56,4,0,10,2011,42,61122.9,36347.64,53790.7,40601.75,37064.17428571429,20426.04330474443,38051.4764,20829.078710444297
2011-10-22,0.0,0,0,0,5,1,10,2011,42,63226.64,0.0,0.0,0.0,40904.03142857143,22671.89574947172,38540.341733333335,21252.05134148076
2011-10-23,12339.16,7073,42,39,6,1,10,2011,42,0.0,22010.96,12524.4,31372.661,40904.03142857143,22671.89574947172,36561.84873333333,21997.276123030035
