CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,kmeans_cluster,dbscan_cluster,pca_1,pca_2,persona
17021,442,6,1182.22,United Kingdom,1,4,3,143,8,0,0,-0.49740124578174694,1.0143410672928213,Big Spenders
17022,31,2,260.0,United Kingdom,4,3,1,431,8,0,0,-0.06035671293737782,-0.8631567644530831,Big Spenders
17023,417,3,800.18,United Kingdom,1,3,3,133,7,0,0,-0.6290346084758816,0.8636976623934707,Big Spenders
17024,45,3,95.85,United Kingdom,4,3,1,431,8,0,0,-0.03870636170963547,-0.7950316754546095,Big Spenders
17025,61,5,1510.64,United Kingdom,3,4,4,344,11,0,0,0.10096504337750234,-0.669305636946631,Big Spenders
17026,185,3,208.98,United Kingdom,3,3,1,331,7,0,0,-0.2675266376506371,-0.17447722450290104,Big Spenders
17027,79,9,1327.11,United Kingdom,3,5,4,354,12,0,0,0.27173605336258005,-0.5529785837818241,Big Spenders
17028,581,3,1593.83,United Kingdom,1,3,4,134,8,0,0,-0.8681293659592758,1.6067259763324744,Big Spenders
17029,111,7,2137.3,United Kingdom,3,4,4,344,11,0,0,0.14934909630243545,-0.4127269159832838,Big Spenders
17030,64,1,146.87,United Kingdom,3,2,1,321,6,0,0,-0.17263104643092667,-0.7306268852703056,Big Spenders
17031,12,6,2773.85,United Kingdom,5,4,4,544,13,0,0,0.2903204262422828,-0.8444461197234425,Big Spenders
17032,548,8,3004.6,United Kingdom,1,5,5,155,11,0,0,-0.4901643406490706,1.547146197907996,Big Spenders
17033,86,4,1332.79,United Kingdom,3,4,4,344,11,0,0,-0.0007849506896747247,-0.5736540625670448,Big Spenders
17034,16,5,1283.92,United Kingdom,5,4,4,544,13,0,0,0.16617836837182054,-0.8734032220991361,Big Spenders
17035,246,4,613.59,United Kingdom,2,4,2,242,8,0,0,-0.2994507292102551,0.11489709218561413,Big Spenders
17036,383,1,176.9,United Kingdom,2,2,1,221,5,0,0,-0.7039877233875155,0.6778070053960185,Big Spenders
17037,88,1,1267.32,United Kingdom,3,2,4,324,9,0,0,-0.1636402403950098,-0.5974442702314499,Big Spenders
17038,30,2,743.17,United Kingdom,4,3,3,433,10,0,0,-0.037528054386697665,-0.85580832844317,Big Spenders
17039,604,1,1954.99,United Kingdom,1,2,4,124,7,0,0,-0.9951517588123586,1.6963316245189979,Big Spenders
17040,138,2,463.25,United Kingdom,3,3,2,332,8,0,0,-0.230126506535293,-0.38603305552212486,Big Spenders
17041,27,6,1686.28,United Kingdom,4,4,4,444,12,0,0,0.2176466141213163,-0.8047267628826837,Big Spenders
17042,3,5,1044.38,United Kingdom,5,4,3,543,12,0,0,0.17739612768432178,-0.9366012946113053,Big Spenders
17043,32,8,2616.55,United Kingdom,4,5,4,454,13,0,0,0.35446805032576023,-0.7393363631537091,Big Spenders
17044,25,12,11962.3,United Kingdom,4,5,5,455,14,0,0,0.9842879738628953,-0.5013696403207517,Big Spenders
17045,113,5,827.6800000000001,United Kingdom,3,4,3,343,10,0,0,-0.01577344721852379,-0.4564614003765911,Big Spenders
17046,157,5,1906.07,United Kingdom,3,4,4,344,11,0,0,-0.04202086802624925,-0.23604537232444056,Big Spenders
17047,85,6,2289.23,United Kingdom,3,4,4,344,11,0,0,0.14720141884020352,-0.5341038046976363,Big Spenders
17048,118,7,2071.68,United Kingdom,3,4,4,344,11,0,0,0.13478676259068223,-0.3834342021089034,Big Spenders
17049,3,19,9947.48,United Kingdom,5,5,5,555,15,0,0,1.2983049672967393,-0.5751119548511421,Big Spenders
17050,96,11,4691.79,United Kingdom,3,5,5,355,13,0,0,0.49512666113896536,-0.3753755675439145,Big Spenders
17051,194,4,714.39,United Kingdom,2,4,3,243,9,0,0,-0.2082060212991756,-0.1121180513340232,Big Spenders
17052,28,1,413.75,United Kingdom,4,2,2,422,8,0,0,-0.10083048906838506,-0.8829935303031267,Big Spenders
17053,131,1,498.48,United Kingdom,3,2,2,322,7,0,0,-0.2691112068038341,-0.42640627579172696,Big Spenders
17054,28,5,1356.33,United Kingdom,4,4,4,444,12,0,0,0.14931151771302809,-0.8186862806880253,Big Spenders
17055,446,1,239.55,United Kingdom,1,2,1,121,4,0,0,-0.8064426671820405,0.9573423192765149,Big Spenders
17056,738,1,128.60000000000002,United Kingdom,1,2,1,121,4,0,0,-1.2988880305298443,2.2431972149053645,Big Spenders
17057,596,1,294.74,United Kingdom,1,2,2,122,5,0,0,-1.0544984086111362,1.620615015529172,Big Spenders
17058,82,3,1179.89,United Kingdom,3,3,3,333,9,0,0,-0.05301763773582656,-0.6053681477440775,Big Spenders
17059,30,9,5602.53,United Kingdom,4,5,5,455,14,0,0,0.5407850632289589,-0.665136769798633,Big Spenders
17060,266,1,234.24,United Kingdom,2,2,1,221,5,0,0,-0.5061080739945383,0.16289794640482905,Big Spenders
17061,74,11,5232.2300000000005,United Kingdom,3,5,5,355,13,0,0,0.5555294358362567,-0.4593031653192535,Big Spenders
17062,314,6,1208.22,United Kingdom,2,4,3,243,9,0,0,-0.28252603751764327,0.4501276523510916,Big Spenders
17063,21,13,3638.53,United Kingdom,4,5,5,455,14,0,0,0.6786713139663163,-0.7112970877788919,Big Spenders
17064,59,3,859.35,United Kingdom,3,3,3,333,9,0,0,-0.028648833311496476,-0.7146665354547785,Big Spenders
17065,638,2,194.7,United Kingdom,1,3,1,131,5,0,0,-1.0767954572175638,1.8138607959820674,Big Spenders
17066,726,1,228.34,United Kingdom,1,2,1,121,4,0,0,-1.2744824367605436,2.1926707393994573,Big Spenders
17067,725,3,454.54,United Kingdom,1,3,2,132,6,0,0,-1.1584745265337013,2.2144455350404852,Big Spenders
17068,12,47,9161.08,United Kingdom,5,5,5,555,15,0,0,2.710892517543384,-0.26499757401387875,Big Spenders
17069,28,14,5794.28,United Kingdom,4,5,5,455,14,0,0,0.8136027779889188,-0.617591151918337,Big Spenders
17070,114,2,445.32,United Kingdom,3,3,2,332,8,0,0,-0.19083607496332308,-0.4923781888891546,Big Spenders
17071,28,13,3801.2,United Kingdom,4,5,5,455,14,0,0,0.6741061900407841,-0.6764473511830541,Big Spenders
17072,625,1,282.05,United Kingdom,1,2,1,121,4,0,0,-1.103478829250896,1.7482791073367219,Big Spenders
17073,18,4,1446.09,United Kingdom,5,4,4,544,13,0,0,0.11772423158449152,-0.8709707199592015,Big Spenders
17074,563,1,203.05,United Kingdom,1,2,1,121,4,0,0,-1.003409697310289,1.4727586644103965,Big Spenders
17075,18,10,2241.73,United Kingdom,5,5,4,554,14,0,0,0.46586389204293366,-0.7895587664576875,Big Spenders
17076,36,6,1242.75,United Kingdom,4,4,3,443,11,0,0,0.18319532002337238,-0.7758073900807068,Big Spenders
17077,578,1,306.0,United Kingdom,1,2,2,122,5,0,0,-1.0239486012237482,1.5414575941205293,Big Spenders
17078,36,2,378.2,United Kingdom,4,3,2,432,9,0,0,-0.06352961952067239,-0.8382152376941641,Big Spenders
17079,78,1,118.8,United Kingdom,3,2,1,321,6,0,0,-0.1972377229934912,-0.6695300990118738,Big Spenders
17080,22,7,957.53,United Kingdom,4,4,3,443,11,0,0,0.24629869520625722,-0.8341895097481591,Big Spenders
17081,25,6,964.39,United Kingdom,4,4,3,443,11,0,0,0.18937345035451758,-0.8311246933905456,Big Spenders
17082,33,6,4732.03,United Kingdom,4,4,5,445,13,0,0,0.34100631475483023,-0.7041101120279832,Big Spenders
17083,109,9,4049.79,United Kingdom,3,5,5,355,13,0,0,0.34087234885059303,-0.3543174029505925,Big Spenders
17084,35,3,5202.97,United Kingdom,4,3,5,435,12,0,0,0.20164133693975247,-0.7148430567460615,Big Spenders
17085,123,28,7891.41,United Kingdom,3,5,5,355,13,0,0,1.4778338933877104,-0.0025504950935916803,Big Spenders
17086,7,6,2050.08,United Kingdom,5,4,4,544,13,0,0,0.26697438617770897,-0.8841283983743977,Big Spenders
17087,738,1,221.53,United Kingdom,1,2,1,121,4,0,0,-1.2948184667932219,2.245459311893866,Big Spenders
17088,28,4,1991.01,United Kingdom,4,4,4,444,12,0,0,0.1248890372064823,-0.8135776894383231,Big Spenders
17089,386,1,128.45,United Kingdom,2,2,1,221,5,0,0,-0.7111188839224551,0.689866223425787,Big Spenders
17090,4,13,3149.48,United Kingdom,5,5,5,555,15,0,0,0.6856418728703253,-0.798220166142061,Big Spenders
17091,3,19,7811.1,United Kingdom,5,5,5,555,15,0,0,1.2047492309828973,-0.6271156002217979,Big Spenders
17092,50,11,5594.96,United Kingdom,4,5,5,455,14,0,0,0.6114896202542686,-0.5563822937401625,Big Spenders
17093,593,1,235.88,United Kingdom,1,2,1,121,4,0,0,-1.0520665366221658,1.605943663335666,Big Spenders
17094,322,2,402.2000000000001,United Kingdom,2,3,2,232,7,0,0,-0.5400463871813741,0.4244474328986345,Big Spenders
17095,23,7,2572.25,United Kingdom,4,4,4,444,12,0,0,0.31534022999919864,-0.7904712218668893,Big Spenders
17096,15,11,3759.18,United Kingdom,5,5,5,555,15,0,0,0.5895412804368112,-0.7555189119819545,Big Spenders
17097,2,9,1340.45,Spain,5,5,4,554,14,0,0,0.4008961725280089,-0.8924442178959054,Big Spenders
17098,382,3,591.0699999999999,United Kingdom,2,3,2,232,7,0,0,-0.5797482851764602,0.7041573565189001,Big Spenders
17099,533,1,582.17,United Kingdom,1,2,2,122,5,0,0,-0.9367128625039371,1.3496013299036487,Big Spenders
17100,18,2,971.74,United Kingdom,5,3,3,533,11,0,0,-0.0074807744429745675,-0.9031988311197579,Big Spenders
17101,10,7,2507.05,United Kingdom,5,4,4,544,13,0,0,0.3341926362700852,-0.8494255196133708,Big Spenders
17102,262,1,25.5,United Kingdom,2,2,1,221,5,0,0,-0.5085698863309107,0.14016536166887508,Big Spenders
17103,722,1,424.3,United Kingdom,1,2,2,122,5,0,0,-1.2592217435097959,2.179789339977682,Big Spenders
17104,424,1,474.03,United Kingdom,1,2,2,122,5,0,0,-0.7594384044922494,0.8659670598784279,Big Spenders
17105,159,2,665.78,United Kingdom,3,3,3,333,9,0,0,-0.25632353607075065,-0.2884329843150207,Big Spenders
17106,389,1,491.23,United Kingdom,2,2,2,222,6,0,0,-0.7002415789950982,0.71193557967337,Big Spenders
17107,33,10,16075.42,United Kingdom,4,5,5,455,14,0,0,1.04661759095946,-0.38662691299958846,Big Spenders
17108,664,1,174.95,United Kingdom,1,2,1,121,4,0,0,-1.1732917990920244,1.9177736936955092,Big Spenders
17109,29,8,1295.46,United Kingdom,4,5,4,454,13,0,0,0.3016247104856454,-0.7847328491231361,Big Spenders
17110,165,3,510.7,United Kingdom,3,3,2,332,8,0,0,-0.22091745503543161,-0.2553900079667035,Big Spenders
17111,47,2,476.58,United Kingdom,4,3,2,432,9,0,0,-0.07758938206226959,-0.7872789977222194,Big Spenders
17112,503,1,205.17,United Kingdom,1,2,1,121,4,0,0,-0.9031278164906006,1.2080385636208777,Big Spenders
17113,574,6,2322.59,United Kingdom,1,4,4,144,9,0,0,-0.6678783851604445,1.6245976441694583,Big Spenders
17114,6,8,808.62,United Kingdom,5,5,3,553,13,0,0,0.3187109533109192,-0.8980793023582945,Big Spenders
17115,8,7,2761.49,United Kingdom,5,4,4,544,13,0,0,0.34867463405473964,-0.8520576785427998,Big Spenders
17116,648,1,389.78,United Kingdom,1,2,2,122,5,0,0,-1.1371669477696047,1.8523972856411706,Big Spenders
17117,288,1,116.2,United Kingdom,2,2,1,221,5,0,0,-0.5480132298136492,0.25710758192839867,Big Spenders
17118,318,1,157.02,United Kingdom,2,2,1,221,5,0,0,-0.5963201733517648,0.39048707299762747,Big Spenders
17119,3,2,606.91,United Kingdom,5,3,2,532,10,0,0,0.0015899560997033066,-0.9782724294982302,Big Spenders
17120,233,1,307.46,United Kingdom,2,2,2,222,6,0,0,-0.4477976715734245,0.019055825506367873,Big Spenders
17121,403,1,314.74,United Kingdom,2,2,2,222,6,0,0,-0.7313478213576144,0.7694195343915737,Big Spenders
17122,119,4,570.5,United Kingdom,3,4,2,342,9,0,0,-0.08927090765716092,-0.44658524600374777,Big Spenders
17123,162,3,977.17,United Kingdom,3,3,3,333,9,0,0,-0.1954804833180653,-0.2572738059692101,Big Spenders
17124,185,1,298.89,United Kingdom,3,2,2,322,7,0,0,-0.3680217326264885,-0.1929701495369975,Big Spenders
17125,50,1,259.35,United Kingdom,4,2,1,421,7,0,0,-0.14432791151252117,-0.7896689679152712,Big Spenders
17126,152,9,2070.44,United Kingdom,3,5,4,354,12,0,0,0.18239107792418813,-0.21274557686932308,Big Spenders
17127,429,5,1155.0300000000002,United Kingdom,1,4,3,143,8,0,0,-0.5291005204341767,0.945971252218303,Big Spenders
17128,335,1,157.09,United Kingdom,2,2,1,221,5,0,0,-0.6247040032762582,0.4655074268860574,Big Spenders
17129,520,1,31.85,United Kingdom,1,2,1,121,4,0,0,-0.939104691247688,1.2788382675917749,Big Spenders
17131,5,5,2463.17,United Kingdom,5,4,4,544,13,0,0,0.23618773509743649,-0.8932394623355884,Big Spenders
17132,452,2,1272.8,United Kingdom,1,3,4,134,8,0,0,-0.7189975817870908,1.0193115596337214,Big Spenders
17133,16,12,14622.33,United Kingdom,5,5,5,555,15,0,0,1.1158035961887909,-0.47633509108448713,Big Spenders
17134,107,3,637.1,United Kingdom,3,3,3,333,9,0,0,-0.11853277507439261,-0.5082591682548002,Big Spenders
17135,16,10,1954.16,United Kingdom,5,5,4,554,14,0,0,0.45661034435371844,-0.8053845032278326,Big Spenders
17136,662,1,231.68,United Kingdom,1,2,1,121,4,0,0,-1.167467860560223,1.9103288887357712,Big Spenders
17137,416,6,1133.63,United Kingdom,1,4,3,143,8,0,0,-0.4561138333336672,0.8984238863552151,Big Spenders
17138,276,7,4417.27,United Kingdom,2,4,5,245,11,0,0,-0.026326982126555102,0.3708941800442036,Big Spenders
17139,16,25,19584.46,United Kingdom,5,5,5,555,15,0,0,2.0119144112133514,-0.22111738266622158,Big Spenders
17140,247,1,465.32,United Kingdom,2,2,2,222,6,0,0,-0.46426215524294917,0.08467850967798278,Big Spenders
17141,418,4,754.33,United Kingdom,1,4,3,143,8,0,0,-0.5804960719428159,0.8773352006312589,Big Spenders
17142,239,4,1283.75,United Kingdom,2,4,4,244,10,0,0,-0.25841455431333343,0.10032005799948027,Big Spenders
17143,417,2,924.11,United Kingdom,1,3,3,133,7,0,0,-0.6758237055592043,0.8563736050164946,Big Spenders
17144,1,2,984.57,United Kingdom,5,3,3,533,11,0,0,0.021467968558054235,-0.9779051739121835,Big Spenders
17145,513,4,3120.91,United Kingdom,1,4,5,145,10,0,0,-0.635492134127434,1.3541642292193576,Big Spenders
17146,106,13,5860.24,United Kingdom,3,5,5,355,13,0,0,0.6340293202890069,-0.2821230944437274,Big Spenders
17147,23,9,3199.95,United Kingdom,4,5,5,455,14,0,0,0.44726069496361776,-0.7545102733751512,Big Spenders
17148,52,1,124.88,United Kingdom,4,2,1,421,7,0,0,-0.1535562176853969,-0.784116505793003,Big Spenders
17149,451,1,143.10000000000002,United Kingdom,1,2,1,121,4,0,0,-0.819015464608615,0.9770588474495966,Big Spenders
17150,377,6,1375.65,United Kingdom,2,4,4,244,10,0,0,-0.38039248579593804,0.7322135152733955,Big Spenders
17151,735,1,231.90000000000003,United Kingdom,1,2,1,121,4,0,0,-1.2893548946268454,2.23247315258225,Big Spenders
17152,195,4,2016.5,United Kingdom,2,4,4,244,10,0,0,-0.1528542133942739,-0.07600929901258863,Big Spenders
17153,24,1,213.78,United Kingdom,4,2,1,421,7,0,0,-0.10290824809613615,-0.9055126361776885,Big Spenders
17154,75,1,329.34,United Kingdom,3,2,2,322,7,0,0,-0.18300836396431786,-0.6776437311074313,Big Spenders
17155,18,7,892.46,United Kingdom,5,4,3,543,12,0,0,0.25012843804087953,-0.8534248871846616,Big Spenders
17156,492,1,591.87,United Kingdom,1,2,2,122,5,0,0,-0.8678255706028204,1.168910114536508,Big Spenders
17157,8,19,5151.9,United Kingdom,5,5,5,555,15,0,0,1.0799492252702039,-0.6697813926909467,Big Spenders
17158,32,5,1980.0,United Kingdom,4,4,4,444,12,0,0,0.16994382484372667,-0.7858534925361781,Big Spenders
17159,22,5,2099.59,United Kingdom,4,4,4,444,12,0,0,0.19187904933712321,-0.8270710569015716,Big Spenders
17160,31,17,10209.16,United Kingdom,4,5,5,455,14,0,0,1.1585770881316633,-0.4658635345861797,Big Spenders
17161,444,1,856.01,United Kingdom,1,2,3,123,6,0,0,-0.776107194051082,0.9635224314304534,Big Spenders
17162,29,10,1715.46,United Kingdom,4,5,4,454,13,0,0,0.424449637000732,-0.7538277226965201,Big Spenders
17163,22,4,699.78,United Kingdom,4,4,3,443,11,0,0,0.07836276998713732,-0.8714859102030007,Big Spenders
17164,33,7,2467.35,United Kingdom,4,4,4,444,12,0,0,0.2940483057456706,-0.7488960743231777,Big Spenders
17165,284,6,1794.32,United Kingdom,2,4,4,244,10,0,0,-0.20676519429413753,0.3320086137087585,Big Spenders
17166,39,2,206.34,United Kingdom,4,3,1,431,8,0,0,-0.07606511515446693,-0.8291600591495024,Big Spenders
17167,380,3,867.11,United Kingdom,2,3,3,233,8,0,0,-0.5643203864264442,0.7020509836106874,Big Spenders
17168,499,1,400.2,United Kingdom,1,2,2,122,5,0,0,-0.8879078495314171,1.1951345261898554,Big Spenders
17169,58,3,1156.73,United Kingdom,4,3,3,433,10,0,0,-0.013956236814265914,-0.7118405894856888,Big Spenders
17170,374,2,178.68,United Kingdom,2,3,1,231,6,0,0,-0.6366652139104705,0.6484753328755093,Big Spenders
17171,289,2,384.59,United Kingdom,2,3,2,232,7,0,0,-0.48571358590302816,0.2783943330970678,Big Spenders
17172,79,3,956.57,United Kingdom,3,3,3,333,9,0,0,-0.05778775059701147,-0.6240427762824555,Big Spenders
17173,5,8,3766.6,United Kingdom,5,5,5,555,15,0,0,0.44991577705077895,-0.8304891763869733,Big Spenders
17174,218,1,59.9,United Kingdom,2,2,1,221,5,0,0,-0.4335914870396382,-0.0531631929319175,Big Spenders
17175,44,4,1443.69,United Kingdom,4,4,4,444,12,0,0,0.07420387977419958,-0.7562947348189022,Big Spenders
17176,202,3,902.32,United Kingdom,2,3,3,233,8,0,0,-0.2655509878410489,-0.08258133010851505,Big Spenders
17177,505,1,119.5,United Kingdom,1,2,1,121,4,0,0,-0.9102190871491412,1.214778912679968,Big Spenders
17178,731,1,436.71,United Kingdom,1,2,2,122,5,0,0,-1.2737066447305676,2.2198071793775007,Big Spenders
17179,178,6,1507.26,United Kingdom,3,4,4,344,11,0,0,-0.04233540139844105,-0.14274233190651286,Big Spenders
17180,56,11,2256.98,United Kingdom,4,5,4,454,13,0,0,0.4552948593318968,-0.6111580501641376,Big Spenders
17181,57,3,465.37,United Kingdom,4,3,2,432,9,0,0,-0.04256225700645777,-0.7330824986377772,Big Spenders
17182,423,2,321.3,United Kingdom,1,3,2,132,6,0,0,-0.7122406913228818,0.8681772074652185,Big Spenders
17183,8,6,3347.31,United Kingdom,5,4,5,545,14,0,0,0.32211249053117713,-0.8481384347466454,Big Spenders
17184,569,2,198.41000000000005,United Kingdom,1,3,1,131,5,0,0,-0.9614155912180729,1.5094636430287036,Big Spenders
17185,592,3,229.46,United Kingdom,1,3,1,131,5,0,0,-0.9462454542917307,1.6220560356315392,Big Spenders
17186,47,2,144.0,United Kingdom,4,3,1,431,8,0,0,-0.09215362942615503,-0.7953746419322254,Big Spenders
17187,227,2,467.71,United Kingdom,2,3,2,232,7,0,0,-0.3785449417168471,0.006820206363316118,Big Spenders
17188,11,13,4592.93,United Kingdom,5,5,5,555,15,0,0,0.7371642970195937,-0.7321937526826368,Big Spenders
17189,106,5,957.63,United Kingdom,3,4,3,343,10,0,0,0.001606007284975052,-0.4841881969016731,Big Spenders
17190,59,7,1743.04,United Kingdom,3,4,4,344,11,0,0,0.2189142795879658,-0.6517927830058546,Big Spenders
17191,28,15,4836.05,United Kingdom,4,5,5,455,14,0,0,0.8238564502851538,-0.6305755796108423,Big Spenders
17192,536,1,77.83,United Kingdom,1,2,1,121,4,0,0,-0.9638082263304812,1.3505632984328468,Big Spenders
17193,36,9,2310.04,United Kingdom,4,5,4,454,13,0,0,0.386582387256323,-0.7188052111251485,Big Spenders
17194,274,3,812.5,United Kingdom,2,3,3,233,8,0,0,-0.3897112102252719,0.23295832320984833,Big Spenders
17195,655,1,562.98,United Kingdom,1,2,2,122,5,0,0,-1.141270944974523,1.8875033429223513,Big Spenders
17196,428,1,352.9,United Kingdom,1,2,2,122,5,0,0,-0.7714221639819786,0.8806699670764823,Big Spenders
17197,30,1,1013.01,United Kingdom,4,2,3,423,9,0,0,-0.07792750286558078,-0.8595806525629388,Big Spenders
17198,24,3,1213.88,United Kingdom,4,3,3,433,10,0,0,0.04532025017849686,-0.8604867472090538,Big Spenders
17199,582,1,145.12,United Kingdom,1,2,1,121,4,0,0,-1.0376730812400106,1.5551929089878729,Big Spenders
17200,387,4,356.71,United Kingdom,2,4,2,242,8,0,0,-0.5461441936445153,0.7308576416718928,Big Spenders
17201,54,4,1242.04,United Kingdom,4,4,3,443,11,0,0,0.04867510744665651,-0.717074670495222,Big Spenders
17202,421,1,160.65,United Kingdom,1,2,1,121,4,0,0,-0.7681523988784553,0.845100195734923,Big Spenders
17203,36,10,5575.88,United Kingdom,4,5,5,455,14,0,0,0.5818153137541565,-0.6289675573991671,Big Spenders
17204,175,9,5504.6900000000005,United Kingdom,3,5,5,355,13,0,0,0.29437696307651257,-0.027653430264106476,Big Spenders
17205,54,3,999.35,United Kingdom,4,3,3,433,10,0,0,-0.014168906855223247,-0.7333229719045283,Big Spenders
17206,53,1,204.24,United Kingdom,4,2,1,421,7,0,0,-0.1517507248451141,-0.7777718672420444,Big Spenders
17207,652,1,303.22,United Kingdom,1,2,2,122,5,0,0,-1.147636827797642,1.8679416938926254,Big Spenders
17208,396,1,115.35,United Kingdom,2,2,1,221,5,0,0,-0.7283907290731968,0.733675961559668,Big Spenders
17209,649,3,611.6,United Kingdom,1,3,2,132,6,0,0,-1.0246904799849033,1.8828911870850238,Big Spenders
17210,393,1,253.37,United Kingdom,2,2,1,221,5,0,0,-0.717337144951802,0.7237970515817675,Big Spenders
17211,27,13,4046.65,United Kingdom,4,5,5,455,14,0,0,0.6865246829671248,-0.6748854824399719,Big Spenders
17212,253,3,794.41,United Kingdom,2,3,3,233,8,0,0,-0.3554372374466998,0.1398478804172415,Big Spenders
17213,40,13,5182.3,United Kingdom,4,5,5,455,14,0,0,0.7145491141208313,-0.5898743492114983,Big Spenders
17214,60,6,1069.12,United Kingdom,3,4,3,343,10,0,0,0.13551614822340946,-0.6741251997796122,Big Spenders
17215,464,1,186.15,United Kingdom,1,2,1,121,4,0,0,-0.8388378572861106,1.035473971104877,Big Spenders
17216,554,1,65.05,United Kingdom,1,2,1,121,4,0,0,-0.9944245971191354,1.4296837200844408,Big Spenders
17217,234,2,218.0,United Kingdom,2,3,1,231,6,0,0,-0.40116889157273916,0.031631811504098654,Big Spenders
17218,4,18,4192.68,United Kingdom,5,5,5,555,15,0,0,0.9924064055207983,-0.7211228753044221,Big Spenders
17219,32,2,259.13,United Kingdom,4,3,1,431,8,0,0,-0.06206462909945386,-0.8587650801837073,Big Spenders
17220,24,21,4481.75,United Kingdom,4,5,5,455,14,0,0,1.1283175396758236,-0.5948068498808757,Big Spenders
17221,7,5,978.52,United Kingdom,5,4,3,543,12,0,0,0.16783273608142266,-0.9205530080895183,Big Spenders
17222,65,6,1605.01,United Kingdom,3,4,4,344,11,0,0,0.15063460155779274,-0.639016285835422,Big Spenders
17223,310,3,873.53,United Kingdom,2,3,3,233,8,0,0,-0.44715202751597616,0.3933069355675329,Big Spenders
17224,501,1,100.86,United Kingdom,1,2,1,121,4,0,0,-0.9043560951561053,1.1966737317696263,Big Spenders
17225,582,1,131.15,United Kingdom,1,2,1,121,4,0,0,-1.0382848514477003,1.554852852010262,Big Spenders
17226,309,3,900.12,United Kingdom,2,3,3,233,8,0,0,-0.4443177885377382,0.3895413261345313,Big Spenders
17227,19,12,2022.03,United Kingdom,4,5,4,454,13,0,0,0.5590054434282643,-0.7698123207586229,Big Spenders
17228,16,13,3177.24,United Kingdom,5,5,5,555,15,0,0,0.666819722299339,-0.7445900925942517,Big Spenders
17229,96,2,318.76,United Kingdom,3,3,2,332,8,0,0,-0.16632164123547766,-0.5748904172165026,Big Spenders
17230,264,18,9924.95,United Kingdom,2,5,5,255,12,0,0,0.80927980176424,0.5657557862998217,Big Spenders
17231,12,25,7197.04,United Kingdom,5,5,5,555,15,0,0,1.476127359579353,-0.5403027313312047,Big Spenders
17232,3,2,421.52,United Kingdom,5,3,2,532,10,0,0,-0.00652858926920259,-0.9827851827608829,Big Spenders
17233,35,3,560.86,United Kingdom,4,3,2,432,9,0,0,-0.0016446042784996598,-0.8278410450307184,Big Spenders
17234,183,1,149.89,United Kingdom,3,2,1,321,6,0,0,-0.3712070628726416,-0.2054228229293673,Big Spenders
17235,25,8,1904.88,United Kingdom,4,5,4,454,13,0,0,0.3349915247150211,-0.7875498277887955,Big Spenders
17236,13,12,1929.26,United Kingdom,5,5,4,554,14,0,0,0.5649617906046202,-0.7985476936072388,Big Spenders
17237,11,4,1002.08,United Kingdom,5,4,3,543,12,0,0,0.10996899543619024,-0.9126688194813821,Big Spenders
17238,3,32,7783.1,United Kingdom,5,5,5,555,15,0,0,1.8823337134019325,-0.49336736393558334,Big Spenders
17239,313,4,1189.45,United Kingdom,2,4,3,243,9,0,0,-0.3861105983108331,0.4245763829261263,Big Spenders
17240,596,1,130.6,United Kingdom,1,2,1,121,4,0,0,-1.0616863801136565,1.6166195286068363,Big Spenders
17241,385,12,2744.14,United Kingdom,2,5,4,254,11,0,0,-0.020525282470852297,0.8628726463077611,Big Spenders
17242,108,5,2889.28,United Kingdom,3,4,4,344,11,0,0,0.08285663178583492,-0.42834235449442776,Big Spenders
17243,1,69,20889.86,United Kingdom,5,5,5,555,15,0,-1,4.391640342191431,0.19945887210832283,Big Spenders
17244,53,5,1826.04,United Kingdom,4,4,4,444,12,0,0,0.1281354881257821,-0.6969310814542318,Big Spenders
17245,205,2,371.63,United Kingdom,2,3,2,232,7,0,0,-0.3460164671339956,-0.09260152651501474,Big Spenders
17246,547,2,38.92,United Kingdom,1,3,1,131,5,0,0,-0.9316639490525165,1.408498387390867,Big Spenders
17247,15,1,282.19,United Kingdom,5,2,1,521,8,0,0,-0.0848841007633035,-0.9435631595481226,Big Spenders
17248,120,2,546.16,United Kingdom,3,3,2,332,8,0,0,-0.19643902302900906,-0.4634463765409456,Big Spenders
17249,429,1,68.03,United Kingdom,1,2,1,121,4,0,0,-0.785566926170104,0.8781485388446802,Big Spenders
17250,4,2,384.52,United Kingdom,5,3,2,532,10,0,0,-0.009818699962691175,-0.9792729729797732,Big Spenders
17251,363,3,812.4300000000001,United Kingdom,2,3,3,233,8,0,0,-0.5383280218592837,0.6257013160825065,Big Spenders
17252,117,2,353.86,United Kingdom,3,3,2,332,8,0,0,-0.1998507170038276,-0.4813659179321878,Big Spenders
17253,18,1,178.26,United Kingdom,5,2,1,521,8,0,0,-0.0944448254444588,-0.9328544326506266,Big Spenders
17254,5,3,470.73,United Kingdom,5,3,2,532,10,0,0,0.04450296997248743,-0.962420837428937,Big Spenders
17255,41,4,799.13,United Kingdom,4,4,3,443,11,0,0,0.050986946420011156,-0.7852231644488157,Big Spenders
17256,107,5,498.93,United Kingdom,3,4,2,342,9,0,0,-0.020151068088742338,-0.49094098550699533,Big Spenders
17257,436,2,192.73,United Kingdom,1,3,1,131,5,0,0,-0.7395786175038654,0.9224147664463715,Big Spenders
17258,397,2,417.3,United Kingdom,2,3,2,232,7,0,0,-0.6646214353293567,0.7557796284168566,Big Spenders
