ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-07-01,28866.115812215026,-6885.9644581137445,53078.57024290205,28866.115812215026,28866.115812215026,-4434.89187114826,-4434.89187114826,-4434.89187114826,3407.229361095864,3407.229361095864,3407.229361095864,-7842.121232244123,-7842.121232244123,-7842.121232244123,0.0,0.0,0.0,24431.223941066768
2011-07-02,28869.0958460578,-35187.41440924983,22172.164839553687,28869.0958460578,28869.0958460578,-35923.02148722202,-35923.02148722202,-35923.02148722202,-28079.202161051093,-28079.202161051093,-28079.202161051093,-7843.819326170918,-7843.819326170918,-7843.819326170918,0.0,0.0,0.0,-7053.925641164216
2011-07-03,28872.075879900578,-17537.806865980157,38997.52676811149,28872.075879900578,28872.075879900578,-18359.820141872602,-18359.820141872602,-18359.820141872602,-10589.045029882092,-10589.045029882092,-10589.045029882092,-7770.775111990508,-7770.775111990508,-7770.775111990508,0.0,0.0,0.0,10512.255738027976
2011-07-04,28875.055913743356,-64.34643226956578,57156.36856658523,28875.055913743356,28875.055913743356,-1100.8882585313015,-1100.8882585313015,-1100.8882585313015,6527.350131373378,6527.350131373378,6527.350131373378,-7628.238389904678,-7628.238389904678,-7628.238389904678,0.0,0.0,0.0,27774.167655212055
2011-07-05,28878.035947586126,4048.078564967409,58692.30484446093,28878.035947586126,28878.035947586126,3615.3623204511528,3615.3623204511528,3615.3623204511528,11038.828269683494,11038.828269683494,11038.828269683494,-7423.465949232341,-7423.465949232341,-7423.465949232341,0.0,0.0,0.0,32493.39826803728
2011-07-06,28881.015981428904,-1242.0260419507683,56909.08887159787,28881.015981428904,28881.015981428904,-1641.5234392763448,-1641.5234392763448,-1641.5234392763448,5523.924267104781,5523.924267104781,5523.924267104781,-7165.447706381126,-7165.447706381126,-7165.447706381126,0.0,0.0,0.0,27239.49254215256
2011-07-07,28883.99601527168,5749.045040858967,62873.395249564186,28883.99601527168,28883.99601527168,5306.334602856242,5306.334602856242,5306.334602856242,12170.915161691068,12170.915161691068,12170.915161691068,-6864.580558834826,-6864.580558834826,-6864.580558834826,0.0,0.0,0.0,34190.330618127926
2011-07-08,28886.976049114455,-3447.941643938477,53425.390636361466,28886.976049114455,28886.976049114455,-3125.0716337765675,-3125.0716337765675,-3125.0716337765675,3407.229361060873,3407.229361060873,3407.229361060873,-6532.300994837441,-6532.300994837441,-6532.300994837441,0.0,0.0,0.0,25761.90441533789
2011-07-09,28889.956082957233,-35527.29681248619,22491.680069468017,28889.956082957233,28889.956082957233,-34259.89091385234,-34259.89091385234,-34259.89091385234,-28079.202161061356,-28079.202161061356,-28079.202161061356,-6180.68875279098,-6180.68875279098,-6180.68875279098,0.0,0.0,0.0,-5369.934830895105
2011-07-10,28892.936116800003,-13652.296110642432,39737.58263916955,28892.936116800003,28892.936116800003,-16411.09971221169,-16411.09971221169,-16411.09971221169,-10589.045029858557,-10589.045029858557,-10589.045029858557,-5822.05468235313,-5822.05468235313,-5822.05468235313,0.0,0.0,0.0,12481.836404588314
2011-07-11,28895.91615064278,1137.2871226729721,56783.5253941939,28895.91615064278,28895.91615064278,1058.8237376451805,1058.8237376451805,1058.8237376451805,6527.3501313772,6527.3501313772,6527.3501313772,-5468.52639373202,-5468.52639373202,-5468.52639373202,0.0,0.0,0.0,29954.73988828796
2011-07-12,28898.89618448556,7846.9271486019,62544.721671958,28898.89618448556,28898.89618448556,5907.182988727365,5907.182988727365,5907.182988727365,11038.828269663549,11038.828269663549,11038.828269663549,-5131.645280936184,-5131.645280936184,-5131.645280936184,0.0,0.0,0.0,34806.07917321292
2011-07-13,28901.876218328332,712.8589420633724,59178.96576203062,28901.876218328332,28901.876218328332,701.9361980028835,701.9361980028835,701.9361980028835,5523.9242671157135,5523.9242671157135,5523.9242671157135,-4821.98806911283,-4821.98806911283,-4821.98806911283,0.0,0.0,0.0,29603.812416331217
2011-07-14,28904.85625217111,7401.387055552003,66453.87165801105,28904.85625217111,28904.85625217111,7622.089981400385,7622.089981400385,7622.089981400385,12170.915161686695,12170.915161686695,12170.915161686695,-4548.825180286311,-4548.825180286311,-4548.825180286311,0.0,0.0,0.0,36526.94623357149
2011-07-15,28907.8362890902,-367.41537176105584,58093.822621963256,28907.8362890902,28907.8362890902,-912.5976027633434,-912.5976027633434,-912.5976027633434,3407.2293610258844,3407.2293610258844,3407.2293610258844,-4319.826963789229,-4319.826963789229,-4319.826963789229,0.0,0.0,0.0,27995.238686326855
2011-07-16,28910.81632600929,-29785.376941868162,27048.481312242213,28910.81632600929,28910.81632600929,-32220.02939813206,-32220.02939813206,-32220.02939813206,-28079.202161040477,-28079.202161040477,-28079.202161040477,-4140.8272370915865,-4140.8272370915865,-4140.8272370915865,0.0,0.0,0.0,-3309.2130721227695
2011-07-17,28913.796362928377,-15144.720776327971,45243.9609576777,28913.796362928377,28913.796362928377,-14604.696711050909,-14604.696711050909,-14604.696711050909,-10589.045029893816,-10589.045029893816,-10589.045029893816,-4015.6516811570914,-4015.6516811570914,-4015.6516811570914,0.0,0.0,0.0,14309.099651877468
2011-07-18,28916.776399847462,3236.6468848484355,58915.479858867504,28916.776399847462,28916.776399847462,2581.333639227766,2581.333639227766,2581.333639227766,6527.350131373765,6527.350131373765,6527.350131373765,-3946.016492145999,-3946.016492145999,-3946.016492145999,0.0,0.0,0.0,31498.11003907523
2011-07-19,28919.75643676656,6660.685407018994,66328.79612331497,28919.75643676656,28919.75643676656,7107.327893178415,7107.327893178415,7107.327893178415,11038.828269669524,11038.828269669524,11038.828269669524,-3931.500376491109,-3931.500376491109,-3931.500376491109,0.0,0.0,0.0,36027.08432994498
2011-07-20,28922.736473685643,1838.5900940382435,58938.04200332531,28922.736473685643,28922.736473685643,1554.3337042277417,1554.3337042277417,1554.3337042277417,5523.924267126646,5523.924267126646,5523.924267126646,-3969.590562898904,-3969.590562898904,-3969.590562898904,0.0,0.0,0.0,30477.070177913385
2011-07-21,28925.716510604736,7861.549785436659,65622.0086820164,28925.716510604736,28925.716510604736,8115.114092571132,8115.114092571132,8115.114092571132,12170.9151617093,12170.9151617093,12170.9151617093,-4055.8010691381687,-4055.8010691381687,-4055.8010691381687,0.0,0.0,0.0,37040.83060317587
2011-07-22,28928.696547523825,385.1210458483821,56584.61372323226,28928.696547523825,28928.696547523825,-776.629720354803,-776.629720354803,-776.629720354803,3407.2293610848005,3407.2293610848005,3407.2293610848005,-4183.859081439603,-4183.859081439603,-4183.859081439603,0.0,0.0,0.0,28152.066827169023
2011-07-23,28931.67658444291,-31378.63944981434,24704.428514255313,28931.67658444291,28931.67658444291,-32425.15521675068,-32425.15521675068,-32425.15521675068,-28079.202161058467,-28079.202161058467,-28079.202161058467,-4345.953055692212,-4345.953055692212,-4345.953055692212,0.0,0.0,0.0,-3493.4786323077715
2011-07-24,28934.656621362003,-15638.063487444826,41913.620351221645,28934.656621362003,28934.656621362003,-15122.079134204401,-15122.079134204401,-15122.079134204401,-10589.045029875615,-10589.045029875615,-10589.045029875615,-4533.034104328784,-4533.034104328784,-4533.034104328784,0.0,0.0,0.0,13812.577487157601
2011-07-25,28937.636658281088,936.0191075331254,56173.88582263661,28937.636658281088,28937.636658281088,1792.1896749282655,1792.1896749282655,1792.1896749282655,6527.350131387674,6527.350131387674,6527.350131387674,-4735.16045645941,-4735.16045645941,-4735.16045645941,0.0,0.0,0.0,30729.826333209352
2011-07-26,28940.616695200184,5562.1917501183025,63999.12665214456,28940.616695200184,28940.616695200184,6096.954940891801,6096.954940891801,6096.954940891801,11038.828269656855,11038.828269656855,11038.828269656855,-4941.873328765053,-4941.873328765053,-4941.873328765053,0.0,0.0,0.0,35037.57163609198
2011-07-27,28943.59673211927,-780.6988166853594,56712.75776779719,28943.59673211927,28943.59673211927,381.33279900685983,381.33279900685983,381.33279900685983,5523.9242670965195,5523.9242670965195,5523.9242670965195,-5142.591468089659,-5142.591468089659,-5142.591468089659,0.0,0.0,0.0,29324.92953112613
2011-07-28,28946.576769038355,6143.85275083873,66959.86912667876,28946.576769038355,28946.576769038355,6843.904202698492,6843.904202698492,6843.904202698492,12170.915161700057,12170.915161700057,12170.915161700057,-5327.010959001567,-5327.010959001567,-5327.010959001567,0.0,0.0,0.0,35790.48097173685
2011-07-29,28949.55680595745,-43.983311317872904,57558.98026742645,28949.55680595745,28949.55680595745,-2078.2672926381374,-2078.2672926381374,-2078.2672926381374,3407.2293611052023,3407.2293611052023,3407.2293611052023,-5485.496653743339,-5485.496653743339,-5485.496653743339,0.0,0.0,0.0,26871.289513319312
2011-07-30,28952.536842876536,-29914.57794747444,24942.32884845675,28952.536842876536,28952.536842876536,-33688.653948074294,-33688.653948074294,-33688.653948074294,-28079.202161061006,-28079.202161061006,-28079.202161061006,-5609.451787013289,-5609.451787013289,-5609.451787013289,0.0,0.0,0.0,-4736.117105197758
2011-07-31,28955.51687979562,-15491.520602987823,39609.93770110759,28955.51687979562,28955.51687979562,-16280.698009460431,-16280.698009460431,-16280.698009460431,-10589.04502985742,-10589.04502985742,-10589.04502985742,-5691.652979603011,-5691.652979603011,-5691.652979603011,0.0,0.0,0.0,12674.81887033519
2011-08-01,28958.496916714717,430.4208270738849,59723.839676751166,28958.496916714717,28958.496916714717,800.8112370871094,800.8112370871094,800.8112370871094,6527.350131384241,6527.350131384241,6527.350131384241,-5726.538894297131,-5726.538894297131,-5726.538894297131,0.0,0.0,0.0,29759.308153801827
2011-08-02,28961.476953633803,6903.656774192371,63983.539824646556,28961.476953633803,28961.476953633803,5328.386016239544,5328.386016239544,5328.386016239544,11038.828269688745,11038.828269688745,11038.828269688745,-5710.442253449202,-5710.442253449202,-5710.442253449202,0.0,0.0,0.0,34289.86296987335
2011-08-03,28964.456990552895,111.58603982387075,57654.061488243206,28964.456990552895,28964.456990552895,-117.83244897703172,-117.83244897703172,-117.83244897703172,5523.924267136807,5523.924267136807,5523.924267136807,-5641.7567161138395,-5641.7567161138395,-5641.7567161138395,0.0,0.0,0.0,28846.624541575864
2011-08-04,28967.43702747198,7283.93074909192,62574.86626119013,28967.43702747198,28967.43702747198,6649.882972897216,6649.882972897216,6649.882972897216,12170.915161695684,12170.915161695684,12170.915161695684,-5521.032188798467,-5521.032188798467,-5521.032188798467,0.0,0.0,0.0,35617.320000369196
2011-08-05,28970.41706439107,-2803.164381380699,54752.63571229214,28970.41706439107,28970.41706439107,-1943.7650825059902,-1943.7650825059902,-1943.7650825059902,3407.229361108731,3407.229361108731,3407.229361108731,-5350.994443614721,-5350.994443614721,-5350.994443614721,0.0,0.0,0.0,27026.65198188508
2011-08-06,28973.39710131016,-30858.388314797747,25291.39620178325,28973.39710131016,28973.39710131016,-33215.68953039959,-33215.68953039959,-33215.68953039959,-28079.202161071265,-28079.202161071265,-28079.202161071265,-5136.487369328322,-5136.487369328322,-5136.487369328322,0.0,0.0,0.0,-4242.29242908943
2011-08-07,28976.377138229247,-14805.3331299267,42351.15512315141,28976.377138229247,28976.377138229247,-15473.383737608488,-15473.383737608488,-15473.383737608488,-10589.045029887342,-10589.045029887342,-10589.045029887342,-4884.338707721146,-4884.338707721146,-4884.338707721146,0.0,0.0,0.0,13502.993400620759
2011-08-08,28979.357175148336,797.8199351109744,58913.19930087546,28979.357175148336,28979.357175148336,1924.1974809557107,1924.1974809557107,1924.1974809557107,6527.3501313707175,6527.3501313707175,6527.3501313707175,-4603.152650415007,-4603.152650415007,-4603.152650415007,0.0,0.0,0.0,30903.554656104046
2011-08-09,28982.33721206743,5535.497374773235,64819.19355475081,28982.33721206743,28982.33721206743,6735.793159802372,6735.793159802372,6735.793159802372,11038.828269701993,11038.828269701993,11038.828269701993,-4303.03510989962,-4303.03510989962,-4303.03510989962,0.0,0.0,0.0,35718.130371869804
2011-08-10,28985.317248986514,3083.410837966809,60395.58867642075,28985.317248986514,28985.317248986514,1528.6645120334456,1528.6645120334456,1528.6645120334456,5523.924267118384,5523.924267118384,5523.924267118384,-3995.2597550849378,-3995.2597550849378,-3995.2597550849378,0.0,0.0,0.0,30513.98176101996
2011-08-11,28988.29728590561,11129.61118853801,67804.60959170699,28988.29728590561,28988.29728590561,8479.030218346123,8479.030218346123,8479.030218346123,12170.915161691311,12170.915161691311,12170.915161691311,-3691.8849433451883,-3691.8849433451883,-3691.8849433451883,0.0,0.0,0.0,37467.327504251734
2011-08-12,28991.277322824695,-820.9879380831201,59797.71045422183,28991.277322824695,28991.277322824695,1.8959402622118258,1.8959402622118258,1.8959402622118258,3407.2293611291334,3407.2293611291334,3407.2293611291334,-3405.333420866921,-3405.333420866921,-3405.333420866921,0.0,0.0,0.0,28993.17326308691
2011-08-13,28994.25735974378,-29681.679835592982,25979.989604665483,28994.25735974378,28994.25735974378,-31227.150205381877,-31227.150205381877,-31227.150205381877,-28079.202161050387,-28079.202161050387,-28079.202161050387,-3147.9480443314933,-3147.9480443314933,-3147.9480443314933,0.0,0.0,0.0,-2232.8928456380963
2011-08-14,28997.237396662873,-13455.650487268673,45775.49209393588,28997.237396662873,28997.237396662873,-13520.582782018802,-13520.582782018802,-13520.582782018802,-10589.045029874482,-10589.045029874482,-10589.045029874482,-2931.537752144319,-2931.537752144319,-2931.537752144319,0.0,0.0,0.0,15476.65461464407
2011-08-15,29000.21743358196,6456.235154050736,61627.52756633582,29000.21743358196,29000.21743358196,3760.421582511607,3760.421582511607,3760.421582511607,6527.3501313745455,6527.3501313745455,6527.3501313745455,-2766.92854886294,-2766.92854886294,-2766.92854886294,0.0,0.0,0.0,32760.63901609357
2011-08-16,29003.197470501054,6428.030391664967,65912.97597566032,29003.197470501054,29003.197470501054,8375.293929147443,8375.293929147443,8375.293929147443,11038.828269663401,11038.828269663401,11038.828269663401,-2663.534340515957,-2663.534340515957,-2663.534340515957,0.0,0.0,0.0,37378.4913996485
2011-08-17,29006.17750742014,3248.6776068852446,59264.15444749196,29006.17750742014,29006.17750742014,2894.962202255359,2894.962202255359,2894.962202255359,5523.924267129316,5523.924267129316,5523.924267129316,-2628.9620648739574,-2628.9620648739574,-2628.9620648739574,0.0,0.0,0.0,31901.1397096755
2011-08-18,29009.15754433923,9634.063598641767,68441.91616217417,29009.15754433923,29009.15754433923,9502.250455091762,9502.250455091762,9502.250455091762,12170.915161709048,12170.915161709048,12170.915161709048,-2668.6647066172873,-2668.6647066172873,-2668.6647066172873,0.0,0.0,0.0,38511.40799943099
2011-08-19,29012.13758125832,-439.4372985941899,60363.25653635966,29012.13758125832,29012.13758125832,621.5748663770847,621.5748663770847,621.5748663770847,3407.2293611134023,3407.2293611134023,3407.2293611134023,-2785.6544947363172,-2785.6544947363172,-2785.6544947363172,0.0,0.0,0.0,29633.712447635407
2011-08-20,29015.117618177406,-30799.214389734952,24967.228162720345,29015.117618177406,29015.117618177406,-31059.48904543916,-31059.48904543916,-31059.48904543916,-28079.202161052923,-28079.202161052923,-28079.202161052923,-2980.286884386237,-2980.286884386237,-2980.286884386237,0.0,0.0,0.0,-2044.3714272617544
2011-08-21,29018.0976550965,-12987.470903946789,41863.37155061467,29018.0976550965,29018.0976550965,-13839.168905488561,-13839.168905488561,-13839.168905488561,-10589.045029850944,-10589.045029850944,-10589.045029850944,-3250.123875637616,-3250.123875637616,-3250.123875637616,0.0,0.0,0.0,15178.928749607938
2011-08-22,29021.077692015588,1570.6730329781044,61487.978525605286,29021.077692015588,29021.077692015588,2937.467253921354,2937.467253921354,2937.467253921354,6527.3501313884535,6527.3501313884535,6527.3501313884535,-3589.8828774671,-3589.8828774671,-3589.8828774671,0.0,0.0,0.0,31958.54494593694
2011-08-23,29024.057728934673,4953.1294640159085,65418.18381729162,29024.057728934673,29024.057728934673,7047.353513937014,7047.353513937014,7047.353513937014,11038.828269695294,11038.828269695294,11038.828269695294,-3991.4747557582787,-3991.4747557582787,-3991.4747557582787,0.0,0.0,0.0,36071.41124287169
2011-08-24,29027.037765853765,2844.218634507023,58508.592509556234,29027.037765853765,29027.037765853765,1079.7922807907016,1079.7922807907016,1079.7922807907016,5523.924267099191,5523.924267099191,5523.924267099191,-4444.131986308489,-4444.131986308489,-4444.131986308489,0.0,0.0,0.0,30106.830046644467
2011-08-25,29030.017802772854,8645.209184713285,66346.42283667819,29030.017802772854,29030.017802772854,7236.290111860047,7236.290111860047,7236.290111860047,12170.915161677694,12170.915161677694,12170.915161677694,-4934.625049817647,-4934.625049817647,-4934.625049817647,0.0,0.0,0.0,36266.307914632904
2011-08-26,29032.99783969194,-168.2164779923317,55397.671079659514,29032.99783969194,29032.99783969194,-2040.3330793384416,-2040.3330793384416,-2040.3330793384416,3407.2293610976717,3407.2293610976717,3407.2293610976717,-5447.562440436113,-5447.562440436113,-5447.562440436113,0.0,0.0,0.0,26992.6647603535
2011-08-27,29035.977876611032,-34311.913714609684,24436.310431104357,29035.977876611032,29035.977876611032,-34044.96915906006,-34044.96915906006,-34044.96915906006,-28079.202161070916,-28079.202161070916,-28079.202161070916,-5965.766997989147,-5965.766997989147,-5965.766997989147,0.0,0.0,0.0,-5008.991282449031
2011-08-28,29038.95791353012,-16719.945978517066,42163.49108477235,29038.95791353012,29038.95791353012,-17059.763828812782,-17059.763828812782,-17059.763828812782,-10589.045029832749,-10589.045029832749,-10589.045029832749,-6470.718798980036,-6470.718798980036,-6470.718798980036,0.0,0.0,0.0,11979.19408471734
2011-08-29,29041.937950449214,206.7504807010491,57632.42971769067,29041.937950449214,29041.937950449214,-415.70249953091906,-415.70249953091906,-415.70249953091906,6527.350131357585,6527.350131357585,6527.350131357585,-6943.0526308885055,-6943.0526308885055,-6943.0526308885055,0.0,0.0,0.0,28626.235450918295
2011-08-30,29044.9179873683,5170.237610926954,63048.858465841826,29044.9179873683,29044.9179873683,3675.7320713172253,3675.7320713172253,3675.7320713172253,11038.828269682625,11038.828269682625,11038.828269682625,-7363.096198365399,-7363.096198365399,-7363.096198365399,0.0,0.0,0.0,32720.650058685525
2011-08-31,29047.898024287388,-2257.5438767161645,56470.28178292188,29047.898024287388,29047.898024287388,-2187.5094627249496,-2187.5094627249496,-2187.5094627249496,5523.924267080767,5523.924267080767,5523.924267080767,-7711.433729805717,-7711.433729805717,-7711.433729805717,0.0,0.0,0.0,26860.38856156244
2011-09-01,29050.87806120648,3037.092121288813,63185.35434824828,29050.87806120648,29050.87806120648,4201.43654388267,4201.43654388267,4201.43654388267,12170.915161695433,12170.915161695433,12170.915161695433,-7969.478617812763,-7969.478617812763,-7969.478617812763,0.0,0.0,0.0,33252.31460508915
2011-09-02,29053.858098125565,-5665.695317908536,51597.9573993994,29053.858098125565,29053.858098125565,-4712.808812516785,-4712.808812516785,-4712.808812516785,3407.2293610819397,3407.2293610819397,3407.2293610819397,-8120.038173598726,-8120.038173598726,-8120.038173598726,0.0,0.0,0.0,24341.04928560878
2011-09-03,29056.838135044658,-38075.12532520938,23138.690612006554,29056.838135044658,29056.838135044658,-36227.055686643405,-36227.055686643405,-36227.055686643405,-28079.20216105003,-28079.20216105003,-28079.20216105003,-8147.853525593375,-8147.853525593375,-8147.853525593375,0.0,0.0,0.0,-7170.217551598747
2011-09-04,29059.818171963747,-16807.795058786614,40609.62774357647,29059.818171963747,29059.818171963747,-18629.14318354937,-18629.14318354937,-18629.14318354937,-10589.045029862667,-10589.045029862667,-10589.045029862667,-8040.098153686704,-8040.098153686704,-8040.098153686704,0.0,0.0,0.0,10430.674988414376
2011-09-05,29062.798208882832,-2156.729275691959,56152.85481086625,29062.798208882832,29062.798208882832,-1259.4693826078742,-1259.4693826078742,-1259.4693826078742,6527.350131371498,6527.350131371498,6527.350131371498,-7786.819513979372,-7786.819513979372,-7786.819513979372,0.0,0.0,0.0,27803.32882627496
2011-09-06,29065.778245801925,3428.6590206074525,59074.11256981052,29065.778245801925,29065.778245801925,3657.518618171693,3657.518618171693,3657.518618171693,11038.82826966995,11038.82826966995,11038.82826966995,-7381.309651498257,-7381.309651498257,-7381.309651498257,0.0,0.0,0.0,32723.296863973617
2011-09-07,29068.758282721014,1145.7821794105855,57296.36873048798,29068.758282721014,29068.758282721014,-1296.4683146316772,-1296.4683146316772,-1296.4683146316772,5523.924267121054,5523.924267121054,5523.924267121054,-6820.392581752732,-6820.392581752732,-6820.392581752732,0.0,0.0,0.0,27772.289968089335
2011-09-08,29071.7383196401,5532.870122293705,64440.99884290322,29071.7383196401,29071.7383196401,6066.296667436991,6066.296667436991,6066.296667436991,12170.915161659213,12170.915161659213,12170.915161659213,-6104.618494222222,-6104.618494222222,-6104.618494222222,0.0,0.0,0.0,35138.03498707709
2011-09-09,29074.71835655919,-250.34529012315653,57670.7781169568,29074.71835655919,29074.71835655919,-1831.1280671724405,-1831.1280671724405,-1831.1280671724405,3407.2293611023406,3407.2293611023406,3407.2293611023406,-5238.357428274781,-5238.357428274781,-5238.357428274781,0.0,0.0,0.0,27243.59028938675
2011-09-10,29077.69839347828,-31715.697616543162,24997.670158061606,29077.69839347828,29077.69839347828,-32308.99008107743,-32308.99008107743,-32308.99008107743,-28079.202161060297,-28079.202161060297,-28079.202161060297,-4229.7879200171365,-4229.7879200171365,-4229.7879200171365,0.0,0.0,0.0,-3231.2916875991505
2011-09-11,29080.678430397373,-13734.181297169245,41723.610155008115,29080.678430397373,29080.678430397373,-13679.824164595904,-13679.824164595904,-13679.824164595904,-10589.045029903267,-10589.045029903267,-10589.045029903267,-3090.7791346926365,-3090.7791346926365,-3090.7791346926365,0.0,0.0,0.0,15400.854265801469
2011-09-12,29083.658467316458,5544.545507204391,64342.99216184338,29083.658467316458,29083.658467316458,4690.682036042346,4690.682036042346,4690.682036042346,6527.35013136806,6527.35013136806,6527.35013136806,-1836.6680953257132,-1836.6680953257132,-1836.6680953257132,0.0,0.0,0.0,33774.340503358806
2011-09-13,29086.638504235547,12051.108134894372,68176.94166286799,29086.638504235547,29086.638504235547,10552.891566951528,10552.891566951528,10552.891566951528,11038.82826965728,11038.82826965728,11038.82826965728,-485.9367027057527,-485.9367027057527,-485.9367027057527,0.0,0.0,0.0,39639.53007118707
2011-09-14,29089.61854115464,5508.942535733148,64511.10741551944,29089.61854115464,29089.61854115464,6464.128044428173,6464.128044428173,6464.128044428173,5523.924267090929,5523.924267090929,5523.924267090929,940.2037773372427,940.2037773372427,940.2037773372427,0.0,0.0,0.0,35553.74658558281
2011-09-15,29092.598578073725,13924.92571112864,71951.7309443937,29092.598578073725,29092.598578073725,14589.225457300467,14589.225457300467,14589.225457300467,12170.915161681816,12170.915161681816,12170.915161681816,2418.310295618649,2418.310295618649,2418.310295618649,0.0,0.0,0.0,43681.82403537419
2011-09-16,29095.578614992817,7953.932647679621,63077.07110414722,29095.578614992817,29095.578614992817,7330.504057786124,7330.504057786124,7330.504057786124,3407.22936108661,3407.22936108661,3407.22936108661,3923.2746966995146,3923.2746966995146,3923.2746966995146,0.0,0.0,0.0,36426.08267277894
2011-09-17,29098.558651911906,-23020.616910787958,35268.10928727311,29098.558651911906,29098.558651911906,-22650.25779846616,-22650.25779846616,-22650.25779846616,-28079.202161070563,-28079.202161070563,-28079.202161070563,5428.944362604401,5428.944362604401,5428.944362604401,0.0,0.0,0.0,6448.300853445748
2011-09-18,29101.53868883099,-6394.946655483225,54275.36823527481,29101.53868883099,29101.53868883099,-3680.2650682709173,-3680.2650682709173,-3680.2650682709173,-10589.045029885072,-10589.045029885072,-10589.045029885072,6908.779961614156,6908.779961614156,6908.779961614156,0.0,0.0,0.0,25421.273620560074
2011-09-19,29104.518725750084,14940.005989295443,71408.14222415675,29104.518725750084,29104.518725750084,14863.88231588925,14863.88231588925,14863.88231588925,6527.350131371885,6527.350131371885,6527.350131371885,8336.532184517364,8336.532184517364,8336.532184517364,0.0,0.0,0.0,43968.401041639336
2011-09-20,29107.498762669173,21461.44123224785,78806.2188381081,29107.498762669173,29107.498762669173,20725.74688329962,20725.74688329962,20725.74688329962,11038.828269689173,11038.828269689173,11038.828269689173,9686.918613610444,9686.918613610444,9686.918613610444,0.0,0.0,0.0,49833.2456459688
2011-09-21,29110.478799588265,16861.030889715155,73568.72068738604,29110.478799588265,29110.478799588265,16460.20594455034,16460.20594455034,16460.20594455034,5523.924267101863,5523.924267101863,5523.924267101863,10936.28167744848,10936.28167744848,10936.28167744848,0.0,0.0,0.0,45570.684744138605
2011-09-22,29113.45883650735,23606.230414528833,83384.01361499062,29113.45883650735,29113.45883650735,24234.12416900774,24234.12416900774,24234.12416900774,12170.915161677445,12170.915161677445,12170.915161677445,12063.209007330295,12063.209007330295,12063.209007330295,0.0,0.0,0.0,53347.58300551509
2011-09-23,29116.43887342644,16726.433124949963,73556.67725641878,29116.43887342644,29116.43887342644,16456.32778496564,16456.32778496564,16456.32778496564,3407.229361051619,3407.229361051619,3407.229361051619,13049.098423914022,13049.098423914022,13049.098423914022,0.0,0.0,0.0,45572.76665839208
2011-09-24,29119.418910345532,-15734.10408086355,46613.913615368074,29119.418910345532,29119.418910345532,-14200.550939557092,-14200.550939557092,-14200.550939557092,-28079.202161080826,-28079.202161080826,-28079.202161080826,13878.651221523734,13878.651221523734,13878.651221523734,0.0,0.0,0.0,14918.86797078844
2011-09-25,29122.398947264617,4346.431135796275,59433.3663418566,29122.398947264617,29122.398947264617,3951.2343159379266,3951.2343159379266,3951.2343159379266,-10589.04502992033,-10589.04502992033,-10589.04502992033,14540.279345858256,14540.279345858256,14540.279345858256,0.0,0.0,0.0,33073.633263202544
2011-09-26,29125.378984183706,20608.898234868226,80624.54989500782,29125.378984183706,29125.378984183706,21553.764556030597,21553.764556030597,21553.764556030597,6527.350131368451,6527.350131368451,6527.350131368451,15026.414424662147,15026.414424662147,15026.414424662147,0.0,0.0,0.0,50679.1435402143
2011-09-27,29128.3590211028,27425.506247810044,85525.59214689885,29128.3590211028,29128.3590211028,26372.537614139277,26372.537614139277,26372.537614139277,11038.828269676504,11038.828269676504,11038.828269676504,15333.70934446277,15333.70934446277,15333.70934446277,0.0,0.0,0.0,55500.896635242076
2011-09-28,29131.339058021884,21489.576909523403,79345.14786452876,29131.339058021884,29131.339058021884,20987.050359151996,20987.050359151996,20987.050359151996,5523.924267101092,5523.924267101092,5523.924267101092,15463.126092050903,15463.126092050903,15463.126092050903,0.0,0.0,0.0,50118.38941717388
2011-09-29,29134.319094940976,30623.509464783965,86905.09593291627,29134.319094940976,29134.319094940976,27590.821971647263,27590.821971647263,27590.821971647263,12170.91516167307,12170.91516167307,12170.91516167307,15419.906809974196,15419.906809974196,15419.906809974196,0.0,0.0,0.0,56725.14106658824
2011-09-30,29137.299131860065,18542.487089242346,76404.3041578722,29137.299131860065,29137.299131860065,18620.657718653816,18620.657718653816,18620.657718653816,3407.22936111054,3407.22936111054,3407.22936111054,15213.428357543276,15213.428357543276,15213.428357543276,0.0,0.0,0.0,47757.95685051388
2011-10-01,29140.27916877915,-11438.073048855475,42880.84929580991,29140.27916877915,29140.27916877915,-13222.25813598908,-13222.25813598908,-13222.25813598908,-28079.20216105994,-28079.20216105994,-28079.20216105994,14856.94402507086,14856.94402507086,14856.94402507086,0.0,0.0,0.0,15918.021032790071
2011-10-02,29143.259205698243,4744.994573833294,62621.23645553253,29143.259205698243,29143.259205698243,3778.1742907712523,3778.1742907712523,3778.1742907712523,-10589.045029896792,-10589.045029896792,-10589.045029896792,14367.219320668046,14367.219320668046,14367.219320668046,0.0,0.0,0.0,32921.43349646949
2011-10-03,29146.239242617332,21247.746603896223,77679.87809346999,29146.239242617332,29146.239242617332,20291.421970518637,20291.421970518637,20291.421970518637,6527.350131382363,6527.350131382363,6527.350131382363,13764.071839136275,13764.071839136275,13764.071839136275,0.0,0.0,0.0,49437.66121313597
